,user_id,song_id,listen_count,title,release,artist_name,year
366,5a905f000fc1ff3df7ca807d57edb608863db05d,SOAXKNC12AF72A4BF8,3,Echo Sam,LP,Holy Fuck,2007
367,5a905f000fc1ff3df7ca807d57edb608863db05d,SOBDMNP12AF72AB1E1,2,Indo Silver Club,Homework,Daft Punk,1996
368,5a905f000fc1ff3df7ca807d57edb608863db05d,SOBDQMB12AB0189045,1,Younger Than Springtime,South Pacific (Original Broadway Cast),William Tabbert,0
369,5a905f000fc1ff3df7ca807d57edb608863db05d,SOBGPHU12A8C1424E3,1,Take It In,One Life Stand,Hot Chip,2009
370,5a905f000fc1ff3df7ca807d57edb608863db05d,SOBJBIZ12A8C132861,2,We're Looking For A Lot Of Love,Made In The Dark,Hot Chip,2008
371,5a905f000fc1ff3df7ca807d57edb608863db05d,SOBJIZY12A6701F11A,5,Emotion,Human After All,Daft Punk,2005
372,5a905f000fc1ff3df7ca807d57edb608863db05d,SOBMSCQ12AAF3B51B7,2,Slip,Random Album Title,Deadmau5,2008
373,5a905f000fc1ff3df7ca807d57edb608863db05d,SOBNPLZ12A81C2394C,1,Parks,Pause,Four Tet,2001
374,5a905f000fc1ff3df7ca807d57edb608863db05d,SOBOJJB12A58A7D1AD,3,Korg Rhythm Afro,Holy Fuck,Holy Fuck,2005
375,5a905f000fc1ff3df7ca807d57edb608863db05d,SOBTNNG12AF72A73E8,2,Us V Them,Sound Of Silver,LCD Soundsystem,2007
376,5a905f000fc1ff3df7ca807d57edb608863db05d,SOBVKFF12A8C137A79,1,Monkey Man,You Know I'm No Good,Amy Winehouse,2007
377,5a905f000fc1ff3df7ca807d57edb608863db05d,SOBZCTQ12AB0183220,4,Love,Attack Decay Sustain Release,Simian Mobile Disco,2007
378,5a905f000fc1ff3df7ca807d57edb608863db05d,SOBZETO12AB018C7FE,3,Stay Lit,Latin,Holy Fuck,2010
379,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCAFDI12A8C13D10E,4,TTHHEE PPAARRTTYY,Justice,Justice,0
380,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCAQPK12AB018AA3F,1,Love Theme,Music For My Friends EP,Fred Falke,2008
381,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCBNIS12AF72AB9D3,2,We Have Love,One Life Stand,Hot Chip,2010
382,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCEWVG12A8C13DCC2,1,Newjack,Justice,Justice,0
383,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCFPSZ12A6D4FCA89,15,Staralfur,Agaetis Byrjun,Sigur Ros,2002
384,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCHPFL12AF72A3F64,2,Full Circle (Explicit),Full Circle,Drowning Pool,2007
385,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCJCVE12A8C13CDDB,11,One Minute To Midnight,Justice,Justice,0
386,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCJHXN12AB0188C8B,2,This Unfolds,There Is Love In You,Four Tet,2010
387,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCKYCG12A58A78E37,2,Hippie Priest Bum-out (Edit),North American Scum,LCD Soundsystem,2007
388,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCLQES12A58A7BB1D,2,Life In Technicolor,Viva La Vida Or Death And All His Friends,Coldplay,2008
389,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCNCFO12A8C13971C,1,Around The World (Motorbass Vice Mix),Around The World,Daft Punk,1996
390,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCOVEJ12A6D4FC90E,2,Ringer,Ringer,Four Tet,2008
391,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCQOKM12AB018C7F8,4,Latin America,Latin,Holy Fuck,2010
392,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCQQSU12AB0185BF4,1,Next Girl,Tighten Up,The Black Keys,2010
393,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCSHHV12A8AE45F45,5,Crying At The Aquarium,Identification Parade,Octopus Project,2002
394,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCSZDA12A6D4F6663,1,Human After All (SebastiAn Remix ),Human After All,Daft Punk,2005
395,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCVTLJ12A6310F0FD,2,Clocks,A Rush Of Blood To The Head,Coldplay,2002
396,5a905f000fc1ff3df7ca807d57edb608863db05d,SOCXGVX12A67AD85A1,1,a joy,Everything Ecstatic,Four Tet,2005
397,5a905f000fc1ff3df7ca807d57edb608863db05d,SODACQU12A67AE0C88,1,My Glorious,History Makers: Greatest Hits,Delirious?,2000
398,5a905f000fc1ff3df7ca807d57edb608863db05d,SODBCUG12A67AE0927,9,HeysÃ¡tan,Takk...,Sigur RÃ³s,2005
399,5a905f000fc1ff3df7ca807d57edb608863db05d,SODBMSF12A8C135DFD,2,Melt!,Los Angeles,Flying Lotus,2008
400,5a905f000fc1ff3df7ca807d57edb608863db05d,SODEAJC12A58A7769F,2,O Samba E O Tango,Fina Estampa Ao Vivo,Caetano Veloso,1995
401,5a905f000fc1ff3df7ca807d57edb608863db05d,SODEYDM12A58A77072,6,Lights & Music,Lights & Music,Cut Copy,2008
402,5a905f000fc1ff3df7ca807d57edb608863db05d,SODLVZS12A8C131B2D,3,Pet Monster Shotglass,1983,Flying Lotus,2006
403,5a905f000fc1ff3df7ca807d57edb608863db05d,SODOWQF12A81C2371B,3,Hustler,Hustler,Simian Mobile Disco,2006
404,5a905f000fc1ff3df7ca807d57edb608863db05d,SODPSYG12A8C145EBF,1,Reclaimer,Halo 2 (Original Soundtrack) Volume 2,Martin O'Donnell And Michael Salvatori,2006
405,5a905f000fc1ff3df7ca807d57edb608863db05d,SODQKXS12A8C135DF7,2,Super Inuit (Studio) [Bonus Track],LP,Holy Fuck,2007
406,5a905f000fc1ff3df7ca807d57edb608863db05d,SODRLEQ12A6701F953,1,Saturdays,Bright Like Neon Love,Cut Copy,2004
407,5a905f000fc1ff3df7ca807d57edb608863db05d,SODSESK12A81C2178C,5,Arcade Robot,Oi Oi oi,Boys Noize,2007
408,5a905f000fc1ff3df7ca807d57edb608863db05d,SODTJFU12B0B80C9BE,11,Neon Knights,The Looks,MSTRKRFT,2006
409,5a905f000fc1ff3df7ca807d57edb608863db05d,SODWVWI12A81C21791,4,Deny Selected,Oi Oi oi,Boys Noize,2007
410,5a905f000fc1ff3df7ca807d57edb608863db05d,SODXNRQ12A8151B860,1,As Serious As Your Life,Rounds,Four Tet,2003
411,5a905f000fc1ff3df7ca807d57edb608863db05d,SODZLWJ12AF729FB85,6,Hold The Ladder,One Ten Hundred Thousand Million,Octopus Project,2005
412,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEAVMU12AB017E234,1,Year of the Suckerpunch,Show Your Colors,Amoral,2009
413,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEBCBI12AF72A154F,5,The Captain,Silent Shout,The Knife,0
414,5a905f000fc1ff3df7ca807d57edb608863db05d,SOECUDG12A8C13337F,3,SexSlaveShip,Los Angeles,Flying Lotus,2008
415,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEDGBE12A670211D3,2,Technologic (Vitalic Remix),Technologic,Daft Punk,2005
416,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEGAZP12A8BED7496,1,Carpates,Waters Of Nazareth,Justice,0
417,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEHMKZ12A58A7DF45,3,Tuxedo Hat,One Ten Hundred Thousand Million,Octopus Project,2005
418,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEHZQB12A6702016D,3,Tribulations,LCD Soundsystem,LCD Soundsystem,2005
419,5a905f000fc1ff3df7ca807d57edb608863db05d,SOELGCG12AB0188C92,1,Reversing,There Is Love In You,Four Tet,2010
420,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEPZQS12A8C1436C7,6,Ghosts 'n' Stuff (Original Instrumental Mix),Ghosts 'n' Stuff,Deadmau5,2009
421,5a905f000fc1ff3df7ca807d57edb608863db05d,SOESGCP12A58A7AF7B,7,I Mera Tis Giortis Sou (T' Asteria Hathikan Noris),Moments,Dakis,0
422,5a905f000fc1ff3df7ca807d57edb608863db05d,SOESJHB12A8C13F5A5,1,Puppetmad,Creature Shock Radio,Puppetmastaz,2005
423,5a905f000fc1ff3df7ca807d57edb608863db05d,SOETHKN12AF72A65A6,6,So Glad To See You,The Warning,Hot Chip,2006
424,5a905f000fc1ff3df7ca807d57edb608863db05d,SOETSTN12A81C219A9,3,Silent Shout,Silent Shout,The Knife,0
425,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEUTXF12A6D4FC6F8,4,Suena tu guitarra,Muriendo de Amor,Fernando Soto,0
426,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEWATI12A8C13D029,1,Boy From School (Hot Chip Re-Work),Boy From School (The Mixes),Hot Chip,2006
427,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEWTBE12A58A7E7C2,2,Strawberry Swing,Viva La Vida - Prospekt's March Edition,Coldplay,2008
428,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEWWIU12A8C141309,5,Hearts On Fire,Hearts Of Fire,Cut Copy,2007
429,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEXEMS12AB0186160,1,Willie O'Winsbury,Dear Companion,Meg Baird,2007
430,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEYDSK12A6D4FC6CE,6,Feel The Love,In Ghost Colours,Cut Copy,2008
431,5a905f000fc1ff3df7ca807d57edb608863db05d,SOEYKXB12A8C1346BC,1,Harder Better Faster Stronger ( Breakers Break Remix),Harder Better Faster Stronger,Daft Punk,0
432,5a905f000fc1ff3df7ca807d57edb608863db05d,SOFBOXR12A6310F0FC,2,God Put A Smile Upon Your Face,A Rush Of Blood To The Head,Coldplay,2002
433,5a905f000fc1ff3df7ca807d57edb608863db05d,SOFCQQC12A8C135E0C,1,Da Funk (Radio Edit),DA FUNK,Daft Punk,1997
434,5a905f000fc1ff3df7ca807d57edb608863db05d,SOFFGTH12A67AE0925,17,Andvari,Original Motion Picture Soundtrack Remember Me,Sigur RÃ³s,2005
435,5a905f000fc1ff3df7ca807d57edb608863db05d,SOFGTCQ12AB01812C8,2,Illuminati,Ya Mama & Song For Shelter,Fatboy Slim,2002
436,5a905f000fc1ff3df7ca807d57edb608863db05d,SOFJMYJ12A6D4F8E59,1,One More Time (Short Radio Edit),One More Time,Daft Punk,2000
437,5a905f000fc1ff3df7ca807d57edb608863db05d,SOFKTPP12A8C1385CA,1,Hold On,Made In The Dark,Hot Chip,2008
438,5a905f000fc1ff3df7ca807d57edb608863db05d,SOFPZCI12A58A7CF79,2,Brothers & Sisters,Trouble (B-Side),Coldplay,1999
439,5a905f000fc1ff3df7ca807d57edb608863db05d,SOFSPAT12A8C145F53,1,Your Touch,Magic Potion,The Black Keys,2006
440,5a905f000fc1ff3df7ca807d57edb608863db05d,SOFTTSD12A81C219CC,5,Marble House,Silent Shout,The Knife,0
441,5a905f000fc1ff3df7ca807d57edb608863db05d,SOFWUWJ12A6D4F991E,1,Idealistic,The Twelve Inches EP,Digitalism,2005
442,5a905f000fc1ff3df7ca807d57edb608863db05d,SOFYSDB12A8C131AF6,3,Sao Paulo,1983,Flying Lotus,2006
443,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGCBQL12A67ADE302,1,New York_ I Love You But You're Bringing Me Down,Sound Of Silver,LCD Soundsystem,2007
444,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGECRB12AB018C9AB,1,These Days,Brothers,The Black Keys,2010
445,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGERWW12AB01858A2,1,Now My Feet Won't Touch The Ground,Prospekt's March EP,Coldplay,2008
446,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGFQWV12A8C135DF1,4,Beginners Falafel,Los Angeles,Flying Lotus,2008
447,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGIEOU12A8C134815,1,Human Behaviour,Debut Live,BjÃ¶rk,1993
448,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGJPMB12A8C13A9DB,1,Unforgettable Season,In Ghost Colours,Cut Copy,2008
449,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGKTON12A6D4FC6E3,2,So Haunted,In Ghost Colours,Cut Copy,2008
450,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGLBQA12A6701E7AF,4,Too Much Love,LCD Soundsystem,LCD Soundsystem,2005
451,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGOMCI12AB0188C6C,2,Angel Echoes,There Is Love In You,Four Tet,2010
452,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGPMUO12A6D4F6D31,8,She's Good For Business,The Looks,MSTRKRFT,2006
453,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGQUQG12A8C143005,1,Playboy,Moshi Moshi: The First 10 Years,Hot Chip,2004
454,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGUBKQ12A8C135DEC,6,Choppers,LP,Holy Fuck,2007
455,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGXGKK12AB0184CD6,12,Kut-Off,Skream!,Skream,2006
456,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGZHXG12AF72A0EE8,3,Savage Circle,You've Gotta Get Out Of It,The Ruts,1979
457,5a905f000fc1ff3df7ca807d57edb608863db05d,SOGZQHS12A8C137A12,1,My Girl Is Calling Me a Liar,Fancy Footwork,Chromeo,2007
458,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHAHTQ12AB017AA32,8,Incentive (Bonus Track),Design Your Universe,Epica,0
459,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHBJHX12AF72A79F1,2,Burnin' / Too Long,Alive 2007,Daft Punk,2007
460,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHBURV12A8C13B628,1,Bontempi Latin,Holy Fuck,Holy Fuck,2005
461,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHCLPF12AB017FD26,2,Rock'n Roll,Homework,Daft Punk,1996
462,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHDSVJ12A6D4F93FF,1,Nightvision,Discovery,Daft Punk,2001
463,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHFLHO12A8C135E05,2,Comet Course,Los Angeles,Flying Lotus,2008
464,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHIDCT12AB018C98E,1,Black Mud,Brothers,The Black Keys,2010
465,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHLOTX12A6701FF2D,2,Gangster Tripping,Summer Sessions,Fatboy Slim,1998
466,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHOTAA12A8AE45F43,11,Marshall Examines His Carcass,Identification Parade,Octopus Project,2002
467,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHVWPV12A8C135C5B,1,Sound Of Silver (c2 rmx rev.3),Someone Great,LCD Soundsystem,2007
468,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHWBGO12A6D4FA87A,2,We Never Change,Parachutes,Coldplay,2000
469,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHWFUW12A8C13ECCA,1,Execution Day,Mass Romantic,The New Pornographers,2000
470,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHXQWR12AF72AB9CD,1,Slush,One Life Stand,Hot Chip,2010
471,5a905f000fc1ff3df7ca807d57edb608863db05d,SOHYWRK12A8C13D117,10,Waters Of Nazareth (album version),Justice,Justice,0
472,5a905f000fc1ff3df7ca807d57edb608863db05d,SOICNON12A8C140437,2,Life In Technicolor ii,Viva La Vida - Prospekt's March Edition,Coldplay,2008
473,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIEBOJ12A8C1379FC,1,Tenderoni (Radio edit),Tenderoni,Chromeo,0
474,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIFAGN12A6D4F7B29,13,Alkime,Steady Groovin',Soulive,2002
475,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIJPQV12A6701F959,5,A Dream,Bright Like Neon Love,Cut Copy,2004
476,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIJTAV12AB01825CA,6,Yes_ I Don't Want This,Hands On Idealism,Digitalism,0
477,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIMCDE12A6D4F8383,1,Around The World (Radio Edit),Musique Vol 1,Daft Punk,1996
478,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIMREX12A6D4F99FE,3,Doperide,Every Six Seconds,Saliva,2001
479,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIOBLC12AF72A3A7C,1,Leila Came Around And We Watched A Video,Pause,Four Tet,2001
480,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIPFNK12A8C139007,2,Smile To Shine,Supercharged,Down To The Bone featuring Hil St. Soul,0
481,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIQUSV12A8C13A402,1,Lies,Attack & Release,The Black Keys,2008
482,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIVBNO12A58A75411,1,Glass Of Water,Viva La Vida - Prospekt's March Edition,Coldplay,2008
483,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIVKUR12A6310F0FF,1,A Whisper,A Rush Of Blood To The Head,Coldplay,2002
484,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIWBJU12A6701CBE7,3,Daft Punk Is Playing At My House,Daft Punk Is Playing At My House,LCD Soundsystem,2005
485,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIYHAZ12A6D4F6D30,5,Easy Love,The Looks,MSTRKRFT,2006
486,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIYMFH12A8C14059B,1,One One One,Coming On Strong,Hot Chip,2004
487,5a905f000fc1ff3df7ca807d57edb608863db05d,SOIZRER12A8C137A26,1,Momma's Boy,Fancy Footwork,Chromeo,2007
488,5a905f000fc1ff3df7ca807d57edb608863db05d,SOJAAYY12A8C13E631,2,Exit Counselor,One Ten Hundred Thousand Million,Octopus Project,2005
489,5a905f000fc1ff3df7ca807d57edb608863db05d,SOJDPNR12A8C13C7AE,1,Things Ain't Like They Used To Be,Attack & Release,The Black Keys,2008
490,5a905f000fc1ff3df7ca807d57edb608863db05d,SOJEMSC12A6D4F81A6,8,Evil Thing,Scream,Melody Club,2006
491,5a905f000fc1ff3df7ca807d57edb608863db05d,SOJERWB12A8C13E654,4,All Of The Champs That Ever Lived,One Ten Hundred Thousand Million,Octopus Project,2005
492,5a905f000fc1ff3df7ca807d57edb608863db05d,SOJHCOH12A8AE45F4F,11,Hypnopaedia,Identification Parade,Octopus Project,2002
493,5a905f000fc1ff3df7ca807d57edb608863db05d,SOJHKGH12A58A804C8,6,Orbit Brazil,1983,Flying Lotus,2006
494,5a905f000fc1ff3df7ca807d57edb608863db05d,SOJHVZZ12A58A75BBE,8,Peaceful Valley,Jacksonville City Nights,Ryan Adams & The Cardinals,2005
495,5a905f000fc1ff3df7ca807d57edb608863db05d,SOJKAWG12A81C21781,6,The Battery,Oi Oi oi,Boys Noize,2007
496,5a905f000fc1ff3df7ca807d57edb608863db05d,SOJTIXE12AB018C99E,1,Sinister Kid,Brothers,The Black Keys,2010
497,5a905f000fc1ff3df7ca807d57edb608863db05d,SOJUBSU12AF729FEC1,1,One Life Stand,One Life Stand,Hot Chip,2010
498,5a905f000fc1ff3df7ca807d57edb608863db05d,SOJWDVX12A8C144C92,1,Tonight,A Little Bit Longer,Jonas Brothers,2008
499,5a905f000fc1ff3df7ca807d57edb608863db05d,SOJXCUO12AB0180F5C,1,I Remember,Godskitchen Pure Trance Classics,Deadmau5 & Kaskade,0
500,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKEMEF12A6D4F9403,1,Veridis Quo,Discovery,Daft Punk,2001
501,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKHHVK12A8AE48182,1,Lua (Single Version),Lua,Bright Eyes,2004
502,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKLRPJ12A8C13C3FE,2,The Scientist,The Scientist,Coldplay,2002
503,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKPECC12A8C144E4A,1,All You Ever Wanted,Attack & Release,The Black Keys,2008
504,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKRDBG12A81C2179B,6,Superfresh,Oi Oi oi,Boys Noize,2007
505,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKTJMZ12AB018C9A0,1,The Go Getter,Brothers,The Black Keys,2010
506,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKTJXL12A8C13C90B,7,Oh!,Oi Oi oi REMIXED,Boys Noize,2007
507,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKUMNA12A8C131B4B,1,Untitled #7,1983,Flying Lotus,2006
508,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKVSAH12A8C133C6D,1,Bubbles They Bounce,Ready For The Floor,Hot Chip,2008
509,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKVTGU12A6701E7B1,2,On Repeat,LCD Soundsystem,LCD Soundsystem,2005
510,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKVYTI12A8C13B5DC,4,Korock,Holy Fuck,Holy Fuck,2005
511,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKYBEO12A81C23957,2,Everything Is Alright,Pause,Four Tet,2001
512,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKYRPO12A8C135E20,2,GNG BNG,Los Angeles,Flying Lotus,2008
513,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKYVWL12A67AE0922,18,SÃ¦glÃ³pur,Takk...,Sigur RÃ³s,2005
514,5a905f000fc1ff3df7ca807d57edb608863db05d,SOKZVPM12A8C135A81,1,Lower Your Eyelids To Die With The Sun,Before The Dawn Heals Us,M83,2005
515,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLARJV12AB018306B,12,Simple,Clock EP,Simian Mobile Disco,2007
516,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLAUOW12A8C13A400,1,Psychotic Girl,Attack & Release,The Black Keys,2004
517,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLGIFI12A8C135DE3,1,Brainfeeder,Los Angeles,Flying Lotus,2008
518,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLGWFD12B0B807B28,2,The Pulse,Idealism,Digitalism,2007
519,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLJHUB12A58A78151,3,LetÂ´s Buy Happiness,Oi Oi oi REMIXED,Boys Noize,2008
520,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLJWIQ12A6D4FA875,2,Sparks,Parachutes,Coldplay,2000
521,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLLDVS12AB0183835,1,I'll Be Your Man,The Big Come Up,The Black Keys,2002
522,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLNMFP12A8C13B616,2,Tonebank Computer,Holy Fuck,Holy Fuck,2005
523,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLPDGD12A6701F951,3,Time Stands Still,Bright Like Neon Love,Cut Copy,2004
524,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLQRCE12A6D4F8381,2,Musique,Musique Vol 1,Daft Punk,1996
525,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLQYOG12B0B80BA71,2,The Prime Time Of Your Life,Human After All,Daft Punk,2005
526,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLSCUX12A8C13D10B,3,Valentine,Justice,Justice,0
527,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLVCOL12A8C13B9EB,1,Paul's Birthday,Start Breaking My Heart,Caribou (formerly Dan Snaith's Manitoba),2006
528,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLVHIW12A8C13BA03,1,Webers,Start Breaking My Heart,Caribou (formerly Dan Snaith's Manitoba),2006
529,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLVMWL12AAF3B537C,1,Mon Kiss Ã OxygÃ©ne,Electron Libre,NÃ¢diya,0
530,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLVMXY12A8C131E36,1,Moonlight,Idealism,Digitalism,2007
531,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLWNAA12A8C13B605,2,Casio Bossa Nova,Holy Fuck,Holy Fuck,2005
532,5a905f000fc1ff3df7ca807d57edb608863db05d,SOLWRQM12AB0184C86,5,Tortured Soul,Skream!,Skream,2006
533,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMBCVG12A8C13A261,1,you were there with me,Everything Ecstatic,Four Tet,2005
534,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMFVZQ12A81C219E4,1,Like A Pen,Silent Shout,The Knife,0
535,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMHMQW12A8C14098B,1,Alley Cats,One Life Stand,Hot Chip,2010
536,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMJFPG12A58A7DD95,2,Warning Sign,A Rush Of Blood To The Head,Coldplay,2002
537,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMLQYU12A6D4F858F,2,Look After Me,The Warning,Hot Chip,2006
538,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMMONH12A6D4F41CD,5,The Maestro,Check Your Head,Beastie Boys,1992
539,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMNABG12AB018C811,4,Lucky,Latin,Holy Fuck,2010
540,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMPOYU12A8C131B00,2,Bad Actors,1983,Flying Lotus,2006
541,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMRTUH12AB0185650,1,The Lengths,Rubber Factory,The Black Keys,2004
542,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMRYYN12A6310F0F3,2,In My Place,A Rush Of Blood To The Head,Coldplay,2001
543,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMSNCG12A8AE475A7,1,Superheroes / Human After All / Rock'n Roll,Alive 2007,Daft Punk,2007
544,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMTTXF12A8C1428A9,6,Hustler,Attack Decay Sustain Release,Simian Mobile Disco,2006
545,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMUCFP12A6701F28E,1,Playground Love,Playground Love,Air,0
546,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMVMVF12AB018C9A6,1,Unknown Brother,Brothers,The Black Keys,2010
547,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMVPBQ12A58A7835F,1,Call Me Up,Fancy Footwork,Chromeo,2007
548,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMVTRL12A67AE0921,28,SÃ© Lest,Takk...,Sigur RÃ³s,2005
549,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMXLAN12AB0184EBB,2,The Goldrush,Life In Technicolor ii,Coldplay,2009
550,5a905f000fc1ff3df7ca807d57edb608863db05d,SOMZVGZ12A8C140EFF,3,Thriller,The Essential Michael Jackson,Michael Jackson,1982
551,5a905f000fc1ff3df7ca807d57edb608863db05d,SONEWOI12AAF3B3602,9,Baby said,Moshi Moshi: The First 10 Years,Hot Chip,2004
552,5a905f000fc1ff3df7ca807d57edb608863db05d,SONEYTB12AF72A73F0,5,Get Innocuous!,Sound Of Silver,LCD Soundsystem,2007
553,5a905f000fc1ff3df7ca807d57edb608863db05d,SONEYYW12AF72A2AA6,3,Glue Of The World,Pause,Four Tet,2001
554,5a905f000fc1ff3df7ca807d57edb608863db05d,SONGIXY12A58A7BB42,2,Someone Great,Someone Great,LCD Soundsystem,2007
555,5a905f000fc1ff3df7ca807d57edb608863db05d,SONIMNU12B0B8092AB,11,Frenchys,LP,Holy Fuck,2007
556,5a905f000fc1ff3df7ca807d57edb608863db05d,SONJNEQ12A6D4F9EB6,3,Phantom,Phantom,Justice,0
